activerecord.attributes.affiliate.company_name,Company name,Название компании,Назва компанії,Nazwa firmy,ชื่อบริษัท
activerecord.attributes.affiliate.website,Company website,Сайт компании,Сайт компанії,Strona internetowa firmy,ชื่อเว็บไซต์
activerecord.attributes.affiliate.full_name,Company's representative,ФИО представителя,ПІБ представника,Nazwisko i imię przedstawiciela,บุคคลที่ติดต่อได้
activerecord.attributes.affiliate.phone,Phone,Телефон,Телефон,Telefon,เบอร์โทรศัพท์มือถือ
activerecord.attributes.affiliate.domain_id_equals,Domain,Домен,,,
activerecord.attributes.feedback.name,Your name,Ваше имя,Ваше ім'я,Imię,
activerecord.attributes.feedback.message,Your message,Ваше сообщение,Ваше повідомлення,Wpisz swoją wiadomość,
payment_mailer.paysbuy_invoice.subject,Paysbuy invoice: #%{ref},,,,ใบเสร็จ Paysbuy
border_crossing_rules.ru_ua,Russian Federation citizens crossing the Ukrainian border must have a passport valid for the duration of the trip and a notarized invitation from host party.,"Гражданам РФ при пересечении границы Украины необходимо иметь при себе заграничный паспорт, действующий на все время поездки, и нотариально заверенное приглашение принимающей стороны.","Громадянам РФ при перетині кордону України необхідно мати при собі закордонний паспорт, що діє на весь час поїздки, і нотаріально завірене запрошення приймаючої сторони.",,
affiliates.from,From,Откуда,Звідки,Miejsce odjazdu,จาก
affiliates.to,To,Куда,Куди,Miejsce docelowe,ถึง
affiliates.date,When,Дата,Дата,Data,เมื่อ
affiliates.search,Search,Найти билеты,Знайти квитки,Szukaj biletu,ตารางเวลาและราคา
affiliates.passengers_options.1,1 passenger,1 пассажир,1 пасажир,1 pasażer,ผู้โดยสาร 1 ท่าน
affiliates.passengers_options.2,2 passengers,2 пассажира,2 пасажири,2 pasażerów,ผู้โดยสาร 2 ท่าน
affiliates.passengers_options.3,3 passengers,3 пассажира,3 пасажири,3 pasażerów,ผู้โดยสาร 3 ท่าน
affiliates.passengers_options.4,4 passengers,4 пассажира,4 пасажири,4 pasażerów,ผู้โดยสาร 4 ท่าน
affiliates.passengers_options.5,5 passengers,5 пассажиров,5 пасажирів,5 pasażerów,ผู้โดยสาร 5 ท่าน
affiliates.passengers_options.6,6 passengers,6 пассажиров,6 пасажирів,6 pasażerów,ผู้โดยสาร 6 ท่าน
affiliates.passengers_options.7,7 passengers,7 пассажиров,7 пасажирів,7 pasażerów,ผู้โดยสาร 7 ท่าน
affiliates.passengers_options.8,8 passengers,8 пассажиров,8 пасажирів,8 pasażerów,ผู้โดยสาร 8 ท่าน
affiliates.passengers_options.9,9 passengers,9 пассажиров,9 пасажирів,9 pasażerów,ผู้โดยสาร 9 ท่าน
affiliates.passengers_options.10,10 passengers,10 пассажиров,10 пасажирів,10 pasażerów,ผู้โดยสาร 10 ท่าน
affiliates.months,"[""January"", ""February"", ""March"", ""April"", ""May"", ""June"", ""July"", ""August"", ""September"", ""October"", ""November"", ""December""]","[""Январь"", ""Февраль"", ""Март"", ""Апрель"", ""Май"", ""Июнь"", ""Июль"", ""Август"", ""Сентябрь"", ""Октябрь"", ""Ноябрь"", ""Декабрь""]","[""Январь"", ""Февраль"", ""Март"", ""Апрель"", ""Май"", ""Июнь"", ""Июль"", ""Август"", ""Сентябрь"", ""Октябрь"", ""Ноябрь"", ""Декабрь""]","[""Styczeń"", ""Luty"", ""Marzec"", ""Kwiecień"", ""Maj"", ""Czerwiec"", ""Lipiec"", ""Sierpień"", ""Wrzesień"", ""Październik"", ""Listopad"", ""Grudzień""]","[""มกราคม"", ""กุมภาพันธ์"", ""มีนาคม"", ""เมษายน"", ""พฤษภาคม"", ""มิถุนายน"", ""กรกฎาคม"", ""สิงหาคม"", ""กันยายน"", ""ตุลาคม"", ""พฤศจิกายน"", ""ธันวาคม""]"
affiliates.abbr_day_names,"[""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri"", ""Sat"", ""Sun""]","[""Пн"", ""Вт"", ""Ср"", ""Чт"", ""Пт"", ""Сб"", ""Вс""]","[""пн."", ""вт."", ""ср."", ""чт."", ""пт."", ""сб."", ""нд.""]","[""Pon"", ""Wto"", ""Śro"", ""Czw"", ""Pią"", ""Sob"", ""Nie""]","[""อา"", ""จ"", ""อ"", ""พ"", ""พฤ"", ""ศ"", ""ส""]"
affiliates.index.title,Join the affiliate program and start making money today!,Присоединяйтесь к партнёрской программе и начните зарабатывать уже сегодня!,Приєднуйтесь до партнерської програми і почніть заробляти вже сьогодні!,Dołącz do programu partnerskiego i zacznij zarabiać już dziś!,ร่วมเป็นพาร์ทเนอร์กับเรา และเริ่มสร้างรายได้กันเลยตั้งแต่วันนี้!
affiliates.index.begin,Begin,Начать,Розпочати,Rozpocznij,เริ่มเลย
affiliates.index.strengths.1.title,High profitability,Высокий доход,Високий прибуток,Wysoki dochód,รายได้ดี
affiliates.index.strengths.1.text_html,"Our affiliate widget perform at highest conversion, earning you maximum revenue",Благодаря высокой конверсии виджета<br/>вы получаете максимальную прибыль,Завдяки високій конверсії віджета ви отримуєте максимальний прибуток,Dzięki wysokiej konwersji widżetu uzyskasz maksymalny dochód,เนื่องจากเว็บไซต์ของเราถูกทำให้ง่ายต่อการขาย คุณจึงมั่นใจได้ว่าจะได้ยอดขายที่สูงสุด
affiliates.index.strengths.2.title,Huge selection of trips and destinations,Огромный выбор рейсов,Широкий вибір рейсів,Ogromny wybór rejsów,มีเที่ยวให้เลือกหลากหลาย
affiliates.index.strengths.2.text_html,"More than 1,500 routes",Более 20&nbsp;000 направлений<br/>по&nbsp;Восточной Европе,Понад 20 000 напрямів по Східній Європі,Przewozy autokarowe do ponad 200000 miast  w Europie Wschodniej,มากกว่า 1500 เส้นทางทั่วประเทศไทย
affiliates.index.strengths.3.title,Easy to use,Простота использования,Простота використання,Łatwość korzystania,ใช้ง่ายๆ
affiliates.index.strengths.3.text_html,"Doesn't require any technical skills to install, easily customizable to your website feel and look",Навыки программирования не&nbsp;нужны - виджет легко подстраивается под&nbsp;ваш сайт,Навички програмування не потрібні - віджет легко налаштувати під ваш сайт,Nie wymaga umiejętności programowania - możesz łatwo dostosować widżet do Twojej strony internetowej,ไม่ต้องเป็นโปรแกรมเมอร์ก็ทำได้ แค่นำวิตเจ็ตส์ของเราไปวาง
affiliates.index.tune_in,Choose search box for your website,Настройте форму поиска для своего сайта,Налаштуйте форму пошуку для вашого сайта,Dostosuj formularz wyszukiwania do Twojej strony internetowej,ปรับขนาดกล่องค้นหาให้เข้ากับเว็บไซต์ของคุณ
affiliates.affiliate_form.choose_color_scheme,Choose theme,Выберите тему,Оберіть тему,Wybierz temat,เลือกธีม
affiliates.affiliate_form.specify_max_width,Specify maximum width,Укажите максимальную ширину,Вкажіть максимальну ширину,Podaj maksymalną szerokość,กรุณาระบุความกว้าง (พิกเซล)
affiliates.affiliate_form.select_language,Select language,Выберите язык,Оберіть мову,Wybierz język,เลือกภาษา
affiliates.affiliate_form.contact_details,Please fill in your details,Укажите свои данные,Вкажіть свої дані,Podaj swoje dane,กรุณากรอกข้อมูล
affiliates.affiliate_form.register,Submit,Зарегистрироваться,Зареєструватись,Zarejestruj się,ยื่นข้อมูล
affiliates.thank_you.header,Thank you for the request!,Спасибо за обращение,Дякуємо за звернення,Dziękujemy za skontaktowanie się z nami,ขอบคุณที่ติดต่อกลับมาค่ะ
affiliates.thank_you.text,Our representative will contact you soon.,Менеджер по работе с партнерами свяжется с вами.,Менеджер по роботі за партнерами зв'яжеться з вами.,Kierownik do pracy z partnerami skontaktuje się z tobą.,ทางเจ้าหน้าที่จะติดต่อกลับไปโดยเร็วที่สุดค่ะ
notifications.hipchat.booking_create,"%{customer} booked %{booking_type} %{tickets} tickets %{from} - %{to} (%{resource}, %{carriers}) on %{date}, total %{total}, valid %{till}. Order %{order}. Ticket %{ticket_number}","%{customer} забронировал %{booking_type} %{tickets} билет(а) %{from} - %{to} (%{resource}, %{carriers}) на %{date} на сумму %{total} на %{till}. Заказ %{order}",,,
notifications.hipchat.booking_error,"%{customer} got booking error on destination %{from} - %{to}"" on %{date}. Resource: %{resource}. Error: %{error}. Gillbus session ID: %{session_id}.","%{customer} получил ошибку бронирования по направлению %{from} - %{to}"" на %{date}. Ресурс: %{resource}. Ошибка: %{error}. Gillbus session ID: %{session_id}.",,,
notifications.hipchat.payment_confirm,"%{customer} paid order  %{order} %{tickets} tickets %{from} - %{to} (%{resource}, %{carriers}) total %{total} with %{payment_system}. Payment in %{booking_diff} after booking. IP: %{ip}","%{customer} оплатил заказ %{order} %{tickets} билет(а) %{from} - %{to} (%{resource}, %{carriers}) на сумму %{total} через %{payment_system}. Оплата через %{booking_diff} после бронирования. IP: %{ip}",,,
notifications.hipchat.drive_comment,Operator %{operator} commented on resource %{resource}: %{comment},Оператор %{operator} добавил комментарий к ресурсу %{resource}: %{comment},,,
notifications.hipchat.daily_stats,"Report for %{date} Total orders - %{orders_count}, paid - %{paid_orders}","Отчет за %{date} всего заказов - %{orders_count}, из них оплачено - %{paid_orders}",,,
notifications.hipchat.emarsys_halted,"Flow %{flow_id} for %{email} halted on transition from %{from}. Order %{order_id}, %{order_state}.","Flow %{flow_id} для %{email} остановлен при переходе из %{from}. Заказ %{order_id}, %{order_state}.",,,
notifications.hipchat.send_subscription_welcome_halted,Emarsys failed to send email %{letter_name} for %{email}. %{error},,,,
notifications.hipchat.double_payment,"Double payment. Payment <a href=""%{payment_url}"">%{payment_ref}</a> should be refunded","Двойное списание. Необходимо оформить возврат для платежа <a href=""%{payment_url}"">%{payment_ref}</a>",,,
notifications.hipchat.buy_tickets_error,"Buy tickets error. Payment <a href=""%{payment_url}"">%{payment_ref}</a> should be refunded","Ошибка покупки билетов. Необходимо оформить возврат для платежа <a href=""%{payment_url}"">%{payment_ref}</a>",,,
notifications.hipchat.rebooking_error,"Rebooking error. Payment <a href=""%{payment_url}"">%{payment_ref}</a> should be refunded","Ошибка перебронирования. Необходимо оформить возврат для платежа <a href=""%{payment_url}"">%{payment_ref}</a>",,,
notifications.hipchat.old_processing_payment,Payment %{payment_url} more than %{days} days in the status %{payment_state},Платеж %{payment_url} находится более %{days} дней в статусе %{payment_state},,,
actionpay.product.name,Bus ticket,Билет на автобус,,,
service_worker.title,Service notification.,Ваша подписка обновилась.,Ваша подписка обновилась.,Service notification.,Service notification.
service_worker.msg,Your subscription has been updated. Thank you for staying with us!,Теперь вы вновь сможете получать новости об акциях и скидках на Busfor.,Теперь вы вновь сможете получать новости об акциях и скидках на Busfor.,Your subscription has been updated. Thank you for staying with us!,Your subscription has been updated. Thank you for staying with us!
